20-08-31,11713.30627,11768.87674,11598.3185,11680.82049
20-09-01,11679.31666,12067.08129,11601.12861,11970.47874
20-09-02,11964.8228,11964.8228,11290.79426,11414.03373
20-09-03,11407.19108,11443.02279,10182.46509,10245.29669
20-09-04,10230.36516,10663.92005,10207.94022,10511.81388
20-09-05,10512.5302,10581.57141,9946.675328,10169.56722
20-09-06,10167.21676,10353.92807,10056.88575,10280.3517
20-09-07,10280.99762,10399.15343,9916.492931,10369.56374
20-09-08,10369.30697,10414.77521,9945.110159,10131.51665
20-09-09,10134.15151,10350.54273,10017.25107,10242.34778
20-09-10,10242.33013,10503.91253,10238.13589,10363.13904
20-09-11,10369.02839,10434.92255,10140.83669,10400.91469
20-09-12,10409.86179,10578.83825,10292.38651,10442.1706
20-09-13,10452.39903,10577.21524,10224.3299,10323.7558
20-09-14,10328.73411,10800.01106,10266.00877,10680.83743
20-09-15,10677.75485,10938.63204,10656.46034,10796.95099
20-09-16,10797.76202,11100.12434,10704.88435,10974.90489
20-09-17,10973.25223,11037.42113,10774.62767,10948.98992
20-09-18,10951.82002,11034.90807,10829.65682,10944.5858
20-09-19,10933.75265,11134.09272,10909.61837,11094.34628
20-09-20,11095.86979,11095.86979,10814.47705,10938.27129
20-09-21,10934.92553,10988.30478,10380.26072,10462.25962
20-09-22,10459.62451,10568.07675,10382.7263,10538.46032
20-09-23,10535.49244,10537.82809,10197.86492,10246.18649
20-09-24,10248.78656,10771.0562,10231.49012,10760.06626
20-09-25,10761.10979,10777.69586,10578.91425,10692.71721
20-09-26,10695.57508,10772.99866,10667.28093,10750.72358
20-09-27,10746.89276,10803.97608,10622.92176,10775.26938
20-09-28,10776.61364,10945.34791,10703.89325,10709.65218
20-09-29,10709.65002,10860.0007,10649.49544,10844.64098
20-09-30,10843.87075,10847.25699,10669.32109,10784.49158
20-10-01,10795.25474,10933.62431,10472.35652,10619.45191
20-10-02,10619.82122,10657.83799,10416.6892,10575.97504
20-10-03,10575.10064,10598.9408,10511.12978,10549.3289
20-10-04,10550.44067,10686.0001,10534.39184,10669.58254
20-10-05,10676.52896,10793.50785,10634.60016,10793.33943
20-10-06,10796.30685,10797.57809,10528.89083,10604.40589
20-10-07,10603.35547,10680.5082,10562.50713,10668.96896
20-10-08,10669.37116,10945.73703,10562.6061,10915.68573
20-10-09,10927.91292,11102.67151,10846.85043,11064.45759
20-10-10,11059.14269,11442.21111,11056.94053,11296.36143
20-10-11,11296.08178,11428.81377,11288.62766,11384.18195
20-10-12,11392.63622,11698.46774,11240.687,11555.36289
20-10-13,11548.71976,11548.98483,11321.22451,11425.8994
20-10-14,11429.0478,11539.97795,11307.83087,11429.50689
20-10-15,11426.6026,11569.91419,11303.60351,11495.34965
20-10-16,11502.82813,11540.06193,11223.01278,11322.12269
20-10-17,11322.12269,11386.26157,11285.34551,11358.10157
20-10-18,11355.98227,11483.35971,11347.57856,11483.35971
20-10-19,11495.03794,11799.09298,11408.29012,11742.03715
20-10-20,11745.97493,11999.91802,11681.48002,11916.33514
20-10-21,11913.07749,13184.56617,11900.92862,12823.68919
